"COUNTRY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Albania",2009,0,-0.911110670737784,1.66442628498178,"0%","-91.1%","166.4%"
"Armenia",2009,0,-0.476885112322146,0.588548638509986,"0%","-47.7%","58.9%"
"Aruba",2009,0,-0.333136197221608,0.404383442315819,"0%","-33.3%","40.4%"
"Australia",2009,0,-0.109396519098452,0.115344319558267,"0%","-10.9%","11.5%"
"Bangladesh",2009,0,-0.693313338522134,1.04057873898982,"0%","-69.3%","104.1%"
"Belarus",2009,0,-0.885451517010353,1.52262548669994,"0%","-88.5%","152.3%"
"Bosnia and Herzegovina",2009,0,-0.222897873036053,0.244505430532873,"0%","-22.3%","24.5%"
"Botswana",2009,0,-0.241284255049951,0.273668293975847,"0%","-24.1%","27.4%"
"Brazil",2009,0,-0.505523799856238,0.661981884798549,"0%","-50.6%","66.2%"
"Bulgaria",2009,0,-0.230468992436261,0.265864106739836,"0%","-23%","26.6%"
"Canada",2009,0,-0.223087206514968,0.245728456305624,"0%","-22.3%","24.6%"
"Chile",2009,0,-0.263026865877166,0.296732704601369,"0%","-26.3%","29.7%"
"China",2009,0,-0.0473639716573974,0.0486676906154815,"0%","-4.7%","4.9%"
"Colombia",2009,0,-0.33630380204604,0.393609061030331,"0%","-33.6%","39.4%"
"Croatia",2009,0,-0.857890214358331,1.47365718913489,"0%","-85.8%","147.4%"
"Cuba",2009,0,-0.109750060997686,0.115658703319445,"0%","-11%","11.6%"
"Curacao",2009,0,-0.342847240813567,0.405666629186386,"0%","-34.3%","40.6%"
"Cyprus",2009,0,-0.685309823596754,1.00963994485251,"0%","-68.5%","101%"
"Czech Republic",2009,0,-0.779694724584466,1.19672773519022,"0%","-78%","119.7%"
"Egypt",2009,0,-0.223501858612639,0.248766548212022,"0%","-22.4%","24.9%"
"Estonia",2009,0,-0.7990526796706,1.20051050530507,"0%","-79.9%","120.1%"
"France",2009,0,-0.570575241219436,0.781511610880509,"0%","-57.1%","78.2%"
"Georgia",2009,0,-0.619050312633903,0.836040166214317,"0%","-61.9%","83.6%"
"Germany",2009,0,-0.591772128274174,0.814034643036942,"0%","-59.2%","81.4%"
"Greece",2009,0,-0.263909798758974,0.306946364888978,"0%","-26.4%","30.7%"
"Guatemala",2009,0,-0.516676288968257,0.676512924802267,"0%","-51.7%","67.7%"
"Honduras",2009,0,-0.577625003184568,0.78383534845768,"0%","-57.8%","78.4%"
"India",2009,0,-0.0354941421345309,0.0360800879474477,"0%","-3.5%","3.6%"
"Indonesia",2009,0,-0.170009151580514,0.184707855699925,"0%","-17%","18.5%"
"Iran",2009,0,-0.0733198514807393,0.0762355099563174,"0%","-7.3%","7.6%"
"Iraq",2009,0,-0.129332519469151,0.136333857452002,"0%","-12.9%","13.6%"
"Israel",2009,0,-0.351633110971428,0.411037683640116,"0%","-35.2%","41.1%"
"Italy",2009,0,-0.941153448261575,1.74780804352729,"0%","-94.1%","174.8%"
"Jamaica",2009,0,-0.290365551358652,0.345746437051916,"0%","-29%","34.6%"
"Jordan",2009,0,-0.32220457763727,0.37460323543162,"0%","-32.2%","37.5%"
"Kazakhstan",2009,0,-0.135205543404372,0.144879255901306,"0%","-13.5%","14.5%"
"Kuwait",2009,0,-0.131070639194419,0.141622800577479,"0%","-13.1%","14.2%"
"Lebanon",2009,0,-0.942063684263098,1.63203226213023,"0%","-94.2%","163.2%"
"Macedonia (FYROM)",2009,0,-0.473276517615582,0.594740312185191,"0%","-47.3%","59.5%"
"Mali",2009,0,-0.456923830352051,0.572892610460005,"0%","-45.7%","57.3%"
"Mexico",2009,0,-0.090639366112373,0.0949554381958695,"0%","-9.1%","9.5%"
"Morocco",2009,0,-0.225127148012368,0.249765317537045,"0%","-22.5%","25%"
"Namibia",2009,0,-0.280933917477238,0.310887216687449,"0%","-28.1%","31.1%"
"Oman",2009,0,-0.36948990531864,0.429590727067649,"0%","-36.9%","43%"
"Pakistan",2009,0,-0.135878657584065,0.144819725761102,"0%","-13.6%","14.5%"
"Peru",2009,0,-0.146341689010561,0.162503125154139,"0%","-14.6%","16.3%"
"Poland",2009,0,-0.298446342742138,0.34607972732025,"0%","-29.8%","34.6%"
"Portugal",2009,0,-0.670328388630948,0.977672251592733,"0%","-67%","97.8%"
"Puerto Rico",2009,0,-0.463258360973208,0.583882911232296,"0%","-46.3%","58.4%"
"Qatar",2009,0,-0.177260376980967,0.196249639564857,"0%","-17.7%","19.6%"
"Romania",2009,0,-0.292239599505009,0.34794507970933,"0%","-29.2%","34.8%"
"Russia",2009,0,-0.100822676546741,0.10569546931893,"0%","-10.1%","10.6%"
"Saudi Arabia",2009,0,-0.0743078739957503,0.0772656178903142,"0%","-7.4%","7.7%"
"Serbia",2009,0,-0.165340055249241,0.177727887602905,"0%","-16.5%","17.8%"
"Singapore",2009,0,-0.202400188191837,0.227805955776063,"0%","-20.2%","22.8%"
"Slovakia",2009,0,-0.789484631723054,1.25877526081946,"0%","-78.9%","125.9%"
"South Africa",2009,0,-0.104855592461987,0.110605660133657,"0%","-10.5%","11.1%"
"South Korea",2009,0,-0.323706140957904,0.385942803319102,"0%","-32.4%","38.6%"
"Spain",2009,0,-0.205741541115047,0.232220406108713,"0%","-20.6%","23.2%"
"Syria",2009,0,-0.288023414227039,0.331603888125054,"0%","-28.8%","33.2%"
"Taiwan",2009,0,-0.394753082317603,0.476388605866365,"0%","-39.5%","47.6%"
"Thailand",2009,0,-0.434710094220769,0.54989972414216,"0%","-43.5%","55%"
"Trinidad",2009,0,-0.583700020596183,0.790933652622974,"0%","-58.4%","79.1%"
"Turkey",2009,0,-0.10955313607258,0.115567682121846,"0%","-11%","11.6%"
"Turkmenistan",2009,0,-0.198880701814877,0.218413027748163,"0%","-19.9%","21.8%"
"UK",2009,0,-0.689168644414049,1.04754023546104,"0%","-68.9%","104.8%"
"USA",2009,0,-0.0940060075589311,0.0984576170546481,"0%","-9.4%","9.8%"
"Ukraine",2009,0,-0.123357855362483,0.130929423695454,"0%","-12.3%","13.1%"
"United Arab Emirates",2009,0,-0.155541652411661,0.16914835874393,"0%","-15.6%","16.9%"
"Uzbekistan",2009,0,-0.113998975863873,0.12035088045669,"0%","-11.4%","12%"
"Venezuela",2009,0,-0.131545878149697,0.138989174380482,"0%","-13.2%","13.9%"
"Zambia",2009,0,-0.276225890434968,0.317261042535505,"0%","-27.6%","31.7%"
"Zimbabwe",2009,0,-0.335340632471972,0.400649696630247,"0%","-33.5%","40.1%"
"Albania",2010,0,-1,2.19821685237197,"0%","-100%","219.8%"
"Armenia",2010,0,-0.545620405344539,0.73358440224047,"0%","-54.6%","73.4%"
"Aruba",2010,0,-0.28753793720752,0.354681544253955,"0%","-28.8%","35.5%"
"Australia",2010,0,-0.118609289179575,0.125552097491584,"0%","-11.9%","12.6%"
"Bangladesh",2010,0,-0.845266314538356,1.29544600589688,"0%","-84.5%","129.5%"
"Belarus",2010,0,-0.979168721147034,2.05203195654483,"0%","-97.9%","205.2%"
"Bosnia and Herzegovina",2010,0,-0.242307972741777,0.276772047154445,"0%","-24.2%","27.7%"
"Botswana",2010,0,-0.233875437633892,0.269215081470033,"0%","-23.4%","26.9%"
"Brazil",2010,0,-0.543619901703677,0.74084617256513,"0%","-54.4%","74.1%"
"Bulgaria",2010,0,-0.199434484170285,0.226611019416173,"0%","-19.9%","22.7%"
"Canada",2010,0,-0.24657703593253,0.280297046006342,"0%","-24.7%","28%"
